from_va,to_va,kind,symbol
0x005534ae,0x0055f596,direct_call,
0x005534b4,0x00557ba0,direct_call,
0x005534ca,0x00557ba0,direct_call,
0x005534ee,0x0055342b,direct_call,
0x00553509,0x0055342b,direct_call,
0x0055351d,0x00543610,direct_call,
0x0055352b,0x005534db,direct_call,
0x0055353e,0x005534f6,direct_call,
0x00553549,0x0055342b,direct_call,
0x00553554,0x0055342b,direct_call,
0x0055355c,0x005435ed,direct_call,
0x00553573,0x00543c40,direct_call,
0x00553581,0x00551ea3,direct_call,
0x0055358e,0x00553735,direct_call,
0x0055359f,0x005535bb,direct_call,
0x005535c0,0x00551eeb,direct_call,
0x005535ce,0x00543c40,direct_call,
0x005535dc,0x00551ea3,direct_call,
0x005535e9,0x00553622,direct_call,
0x005535fa,0x00553616,direct_call,
0x0055361b,0x00551eeb,direct_call,
0x00553688,0x0055f5b0,direct_call,
0x00553694,0x00557ba0,direct_call,
0x005536aa,0x0055f5b0,direct_call,
0x005536b6,0x00557ba0,direct_call,
0x005536f4,0x005529b8,direct_call,
0x005536fe,0x005529b8,direct_call,
0x0055370d,0x005529b8,direct_call,
0x0055371a,0x005529b8,direct_call,
0x005537a3,0x0056c37c,indirect_absolute_call,
0x005537e8,0x00557ba0,direct_call,
0x0055381c,0x0055388c,direct_call,
0x0055382c,0x00543610,direct_call,
0x00553853,0x0055356c,direct_call,
0x00553858,0x005435ed,direct_call,
0x005538b8,0x005535c7,direct_call,
0x005538d1,0x00553863,direct_call,
0x005538dd,0x00553863,direct_call,
0x005538e6,0x00553516,direct_call,
0x005538f8,0x00547ff9,direct_call,
0x005538fe,0x005528a0,direct_call,
0x00553904,0x005573cc,direct_call,
0x0055390a,0x00555930,direct_call,
0x00553910,0x00552dc0,direct_call,
0x0055391e,0x005465c4,direct_call,
0x00553933,0x0055398c,direct_call,
0x00553945,0x00557ba0,direct_call,
0x00553958,0x00557ba0,direct_call,
0x00553969,0x00557ba0,direct_call,
0x0055397a,0x00557ba0,direct_call,
0x005539ac,0x00557ba0,direct_call,
0x005539c4,0x0055f686,direct_call,
0x005539e0,0x0055ce2d,direct_call,
0x005539f3,0x0055f6ee,direct_call,
0x00553a36,0x00553b40,direct_call,
0x00553a5b,0x00553ea0,direct_call,
0x00553a9d,0x00555910,direct_call,
0x00553ad0,0x00554210,direct_call,
0x00553adf,0x005429ee,direct_call,
0x00553afa,0x005516c1,direct_call,
0x00553b07,0x005516c1,direct_call,
0x00553b18,0x0055dbe0,direct_call,
0x00553b2a,0x005429ee,direct_call,
0x00553cd7,0x005523a0,direct_call,
0x00553dcf,0x00559a20,direct_call,
0x00553e54,0x0055dc10,direct_call,
0x00553e89,0x00553ea0,direct_call,
0x00553f83,0x0055dc70,direct_call,
0x005540da,0x0055dbc0,direct_call,
0x005540e8,0x0056c158,indirect_absolute_call,KERNEL32.dll!RaiseException
0x005541e7,0x005516c1,direct_call,
0x005541f4,0x005516c1,direct_call,
0x0055423e,0x0055dbe0,direct_call,
0x00554260,0x005516c1,direct_call,
0x005542b3,0x0055dbe0,direct_call,
0x005542bc,0x00555940,direct_call,
0x005542d7,0x005516c1,direct_call,
0x005542ea,0x005516c1,direct_call,
0x005542fd,0x005516c1,direct_call,
0x00554322,0x0054a540,direct_call,
0x00554358,0x005516c1,direct_call,
0x00554366,0x0054a550,direct_call,
0x00554380,0x005516c1,direct_call,
0x0055438b,0x005480bc,direct_call,
0x005543de,0x005516c1,direct_call,
0x005543ec,0x0054a550,direct_call,
0x00554410,0x005516c1,direct_call,
0x0055441b,0x005480bc,direct_call,
0x0055443c,0x005516c1,direct_call,
0x00554447,0x005480bc,direct_call,
0x00554457,0x0055f810,direct_call,
0x005544e1,0x0054a550,direct_call,
0x00554515,0x0054a540,direct_call,
0x0055456a,0x0055f810,direct_call,
0x0055459c,0x005516c1,direct_call,
0x005545b8,0x0054a550,direct_call,
0x005545c4,0x005516c1,direct_call,
0x005545d4,0x0055f720,direct_call,
0x005545e4,0x005516c1,direct_call,
0x005545f1,0x0054a550,direct_call,
0x00554643,0x00543e20,direct_call,
0x00554650,0x0054a540,direct_call,
0x00554665,0x005516c1,direct_call,
0x00554670,0x005480bc,direct_call,
0x005546ae,0x005516c1,direct_call,
0x005546dd,0x0055f810,direct_call,
0x0055470f,0x0054a540,direct_call,
0x0055476f,0x0055f810,direct_call,
0x0055479b,0x005516c1,direct_call,
0x005547bf,0x0054a550,direct_call,
0x005547db,0x005516c1,direct_call,
0x005547eb,0x0055f720,direct_call,
0x005547fb,0x005516c1,direct_call,
0x00554808,0x0054a550,direct_call,
0x00554856,0x00543e20,direct_call,
0x00554866,0x0054a540,direct_call,
0x00554876,0x005516c1,direct_call,
0x00554881,0x005480bc,direct_call,
0x005548c7,0x005516c1,direct_call,
0x005548d5,0x0054a550,direct_call,
0x005548fa,0x005516c1,direct_call,
0x00554905,0x005480bc,direct_call,
0x0055491f,0x00544760,direct_call,
0x00554983,0x0054a550,direct_call,
0x005549ad,0x0054a540,direct_call,
0x005549ed,0x0055f810,direct_call,
0x00554a11,0x005516c1,direct_call,
0x00554a30,0x005516c1,direct_call,
0x00554a40,0x0055f720,direct_call,
0x00554a4d,0x005516c1,direct_call,
0x00554a5a,0x0054a550,direct_call,
0x00554a9b,0x00543e20,direct_call,
0x00554aaa,0x0054a540,direct_call,
0x00554ab5,0x005516c1,direct_call,
0x00554ac0,0x005480bc,direct_call,
0x00554afe,0x005516c1,direct_call,
0x00554b2d,0x0055f810,direct_call,
0x00554b52,0x0054a540,direct_call,
0x00554b97,0x0055f810,direct_call,
0x00554bbe,0x005516c1,direct_call,
0x00554bd8,0x0054a550,direct_call,
0x00554bf7,0x005516c1,direct_call,
0x00554c07,0x0055f720,direct_call,
0x00554c17,0x005516c1,direct_call,
0x00554c24,0x0054a550,direct_call,
0x00554c61,0x00543e20,direct_call,
0x00554c71,0x0054a540,direct_call,
0x00554c7c,0x005516c1,direct_call,
0x00554c87,0x005480bc,direct_call,
0x00554cb5,0x005516c1,direct_call,
0x00554cc3,0x0054a550,direct_call,
0x00554cde,0x005516c1,direct_call,
0x00554ce9,0x005480bc,direct_call,
0x00554d03,0x00544760,direct_call,
0x00554d32,0x0054a540,direct_call,
0x00554d68,0x005516c1,direct_call,
0x00554d76,0x0054a550,direct_call,
0x00554d90,0x005516c1,direct_call,
0x00554d9b,0x005480bc,direct_call,
0x00554dbc,0x005516c1,direct_call,
0x00554dc7,0x005480bc,direct_call,
0x00554dd7,0x0055f810,direct_call,
0x00554e3e,0x005516c1,direct_call,
0x00554e4c,0x0054a550,direct_call,
0x00554e70,0x005516c1,direct_call,
0x00554e7b,0x005480bc,direct_call,
0x00554ee4,0x005516c1,direct_call,
0x00554ef2,0x0054a550,direct_call,
0x00554f15,0x005516c1,direct_call,
0x00554f20,0x005480bc,direct_call,
0x00554f39,0x0054a540,direct_call,
0x00554f8f,0x0055f810,direct_call,
0x00554fc0,0x005516c1,direct_call,
0x00554fe1,0x005516c1,direct_call,
0x00554ff1,0x0055f720,direct_call,
0x00554fff,0x005516c1,direct_call,
0x0055500c,0x0054a550,direct_call,
0x0055505a,0x00543e20,direct_call,
0x00555067,0x0054a540,direct_call,
0x0055507a,0x005516c1,direct_call,
0x00555085,0x005480bc,direct_call,
0x005550bc,0x005516c1,direct_call,
0x005550ea,0x0055f810,direct_call,
0x00555119,0x0054a540,direct_call,
0x00555179,0x0055f810,direct_call,
0x005551a4,0x005516c1,direct_call,
0x005551c3,0x0054a550,direct_call,
0x005551df,0x005516c1,direct_call,
0x005551ef,0x0055f720,direct_call,
0x005551ff,0x005516c1,direct_call,
0x0055520c,0x0054a550,direct_call,
0x0055525b,0x00543e20,direct_call,
0x0055526c,0x0054a540,direct_call,
0x0055527c,0x005516c1,direct_call,
0x00555287,0x005480bc,direct_call,
0x005552cd,0x005516c1,direct_call,
0x005552db,0x0054a550,direct_call,
0x00555300,0x005516c1,direct_call,
0x0055530b,0x005480bc,direct_call,
0x00555323,0x00544760,direct_call,
0x00555383,0x0054a550,direct_call,
0x005553ad,0x0054a540,direct_call,
0x005553ed,0x0055f810,direct_call,
0x00555411,0x005516c1,direct_call,
0x00555430,0x005516c1,direct_call,
0x00555440,0x0055f720,direct_call,
0x0055544d,0x005516c1,direct_call,
0x0055545a,0x0054a550,direct_call,
0x0055549b,0x00543e20,direct_call,
0x005554aa,0x0054a540,direct_call,
0x005554b5,0x005516c1,direct_call,
0x005554c0,0x005480bc,direct_call,
0x005554fe,0x005516c1,direct_call,
0x0055552d,0x0055f810,direct_call,
0x00555552,0x0054a540,direct_call,
0x00555597,0x0055f810,direct_call,
0x005555be,0x005516c1,direct_call,
0x005555d8,0x0054a550,direct_call,
0x005555f7,0x005516c1,direct_call,
0x00555607,0x0055f720,direct_call,
0x00555617,0x005516c1,direct_call,
0x00555624,0x0054a550,direct_call,
0x00555661,0x00543e20,direct_call,
0x00555671,0x0054a540,direct_call,
0x0055567c,0x005516c1,direct_call,
0x00555687,0x005480bc,direct_call,
0x005556b5,0x005516c1,direct_call,
0x005556c3,0x0054a550,direct_call,
0x005556de,0x005516c1,direct_call,
0x005556e9,0x005480bc,direct_call,
0x00555703,0x00544760,direct_call,
0x00555731,0x005516c1,direct_call,
0x0055573c,0x005480bc,direct_call,
0x005557aa,0x00555720,direct_call,
0x005557be,0x005557d0,direct_call,
0x005557e0,0x005516c1,direct_call,
0x005557eb,0x005480bc,direct_call,
0x00555802,0x005516c1,direct_call,
0x0055580d,0x005480bc,direct_call,
0x00555853,0x005579c2,direct_call,
0x0055586c,0x00558511,direct_call,
0x00555878,0x0055856f,direct_call,
0x0055596b,0x0056c37c,indirect_absolute_call,
0x005559aa,0x0055edd6,direct_call,
0x005559db,0x0055f086,direct_call,
0x00555a15,0x0056c37c,indirect_absolute_call,
0x00555a3d,0x0056c37c,indirect_absolute_call,
0x00555a74,0x005516c1,direct_call,
0x00555a7f,0x005480bc,direct_call,
0x00555a9b,0x00543c40,direct_call,
0x00555aa5,0x00551ea3,direct_call,
0x00555ab2,0x00555c78,direct_call,
0x00555abe,0x00555ad5,direct_call,
0x00555ada,0x00551eeb,direct_call,
0x00555ae8,0x00543c40,direct_call,
0x00555af4,0x00555c0e,direct_call,
0x00555b00,0x00555b17,direct_call,
0x00555b2d,0x00543c40,direct_call,
0x00555b37,0x00551ea3,direct_call,
0x00555b5c,0x00560c09,direct_call,
0x00555b71,0x00555b88,direct_call,
0x00555b8d,0x00551eeb,direct_call,
0x00555bbe,0x0055f860,direct_call,
0x00555bd8,0x005480cc,direct_call,
0x00555bf4,0x0055f860,direct_call,
0x00555c08,0x005480cc,direct_call,
0x00555c21,0x00557b40,direct_call,
0x00555c2e,0x00557ba0,direct_call,
0x00555c6f,0x00555a94,direct_call,
0x00555c89,0x00556090,direct_call,
0x00555c9c,0x005566f6,direct_call,
0x00555d06,0x00560c09,direct_call,
0x00555d0f,0x00560b07,direct_call,
0x00555d36,0x00560c09,direct_call,
0x00555d64,0x00560b07,direct_call,
0x00555d6d,0x0056093c,direct_call,
0x00555d8f,0x0055f860,direct_call,
0x00555da3,0x00555dba,direct_call,
0x00555db4,0x005480cc,direct_call,
0x00555dcd,0x0055f860,direct_call,
0x00555de9,0x005480cc,direct_call,
0x00555e01,0x00548430,direct_call,
0x00555e17,0x005584c0,direct_call,
0x00555e2c,0x0055f860,direct_call,
0x00555e49,0x005480cc,direct_call,
0x00555e7a,0x00555b26,direct_call,
0x00555e92,0x00548100,direct_call,
0x00555eb9,0x00556495,direct_call,
0x00555eda,0x00556495,direct_call,
0x00555eeb,0x005480cc,direct_call,
0x00555f07,0x00544760,direct_call,
0x00555f3d,0x0055f860,direct_call,
0x00555f5f,0x00560830,direct_call,
0x00555f8f,0x0055f860,direct_call,
0x00555fe6,0x0055f860,direct_call,
0x00556028,0x005480cc,direct_call,
0x00556034,0x005579c2,direct_call,
0x00556061,0x005516c1,direct_call,
0x0055606c,0x005480bc,direct_call,
0x005560b5,0x005608bf,direct_call,
0x00556114,0x00548100,direct_call,
0x00556131,0x005579c2,direct_call,
0x00556162,0x00555b94,direct_call,
0x005561f7,0x00558390,direct_call,
0x00556206,0x00555ef1,direct_call,
0x00556224,0x00561cc8,direct_call,
0x0055622b,0x0056134a,direct_call,
0x0055624a,0x00555e81,direct_call,
0x0055627f,0x00555dba,direct_call,
0x00556290,0x005581b5,direct_call,
0x0055629a,0x00556d97,direct_call,
0x005562b4,0x0055f860,direct_call,
0x005562cc,0x00555d76,direct_call,
0x005562e3,0x00556dc6,direct_call,
0x005562f9,0x005581b5,direct_call,
0x005563ad,0x00556d97,direct_call,
0x005563c9,0x0055f860,direct_call,
0x00556406,0x00555d76,direct_call,
0x00556427,0x0055f860,direct_call,
0x0055645a,0x00548100,direct_call,
0x00556472,0x00555bde,direct_call,
0x00556481,0x005429ee,direct_call,
0x0055648f,0x005480cc,direct_call,
0x005564b4,0x005517b0,direct_call,
0x005564d0,0x005480cc,direct_call,
0x005564ec,0x005516c1,direct_call,
0x005564f7,0x005480bc,direct_call,
0x00556500,0x005579c2,direct_call,
0x00556508,0x0055839b,direct_call,
0x0055650d,0x00560b88,direct_call,
0x0055654f,0x00555ae1,direct_call,
0x0055656e,0x005584c0,direct_call,
0x005565a7,0x00556495,direct_call,
0x005565c2,0x005517b0,direct_call,
0x00556639,0x00556495,direct_call,
0x0055666a,0x00557ba0,direct_call,
0x00556681,0x00557ba0,direct_call,
0x0055669e,0x00557ba0,direct_call,
0x005566b9,0x00557ba0,direct_call,
0x005566d0,0x00557ba0,direct_call,
0x005566f0,0x005480cc,direct_call,
0x00556728,0x005569e6,direct_call,
0x0055678a,0x00560880,direct_call,
0x005567d6,0x00557290,direct_call,
0x0055681e,0x00560830,direct_call,
0x00556854,0x0055f860,direct_call,
0x0055688a,0x005569e6,direct_call,
0x005568f3,0x005560bf,direct_call,
0x00556975,0x005569e6,direct_call,
0x005569bf,0x00556559,direct_call,
0x005569cd,0x005429ee,direct_call,
0x005569d4,0x00542b55,direct_call,
0x005569e0,0x005480cc,direct_call,
0x00556a0d,0x005579c2,direct_call,
0x00556a3a,0x005560bf,direct_call,
0x00556aeb,0x005584c0,direct_call,
0x00556b35,0x00548100,direct_call,
0x00556b71,0x00555def,direct_call,
0x00556c2d,0x0055d108,direct_call,
0x00556c64,0x00544d77,direct_call,
0x00556cbd,0x0056c37c,indirect_absolute_call,
0x00556cdf,0x00557ba0,direct_call,
0x00556cf8,0x00557ba0,direct_call,
0x00556d12,0x005429ee,direct_call,
0x00556d36,0x00557ba0,direct_call,
0x00556d3f,0x00557ba0,direct_call,
0x00556d4b,0x00557ba0,direct_call,
0x00556d91,0x005480cc,direct_call,
0x00556daf,0x0055812e,direct_call,
0x00556df0,0x00544760,direct_call,
0x00556e1c,0x00560830,direct_call,
0x00556e9b,0x00556fdf,direct_call,
0x00556eaf,0x0055710f,direct_call,
0x00556ec3,0x00557051,direct_call,
0x00556ee7,0x00556fdf,direct_call,
0x00556efb,0x0055710f,direct_call,
0x00556f0b,0x00557051,direct_call,
0x00556f1b,0x00556fa0,direct_call,
0x00556f2b,0x00557051,direct_call,
0x00556f40,0x00556fdf,direct_call,
0x00556f50,0x0055710f,direct_call,
0x00556f60,0x00557051,direct_call,
0x00556f70,0x00556fa0,direct_call,
0x00556f86,0x00556fdf,direct_call,
0x00556f99,0x005429ee,direct_call,
0x00556fc2,0x0055f860,direct_call,
0x00556fd9,0x005480cc,direct_call,
0x00556ffe,0x0055717f,direct_call,
0x00557015,0x0055f860,direct_call,
0x0055702f,0x0055f860,direct_call,
0x0055704b,0x005480cc,direct_call,
0x00557072,0x0055717f,direct_call,
0x0055708c,0x005521a6,direct_call,
0x00557095,0x0054a476,direct_call,
0x005570bd,0x0055f860,direct_call,
0x005570d9,0x00560700,direct_call,
0x005570ed,0x00560700,direct_call,
0x00557109,0x005480cc,direct_call,
0x0055712a,0x0055717f,direct_call,
0x00557149,0x00560700,direct_call,
0x0055715d,0x00560700,direct_call,
0x00557179,0x005480cc,direct_call,
0x00557195,0x005521a6,direct_call,
0x005571a1,0x0054a476,direct_call,
0x005571e1,0x005516c1,direct_call,
0x005571ec,0x005480bc,direct_call,
0x00557238,0x005620b0,direct_call,
0x00557242,0x005516c1,direct_call,
0x0055724d,0x005480bc,direct_call,
0x00557260,0x005620b0,direct_call,
0x0055726f,0x005620b0,direct_call,
0x005572da,0x00543c40,direct_call,
0x005572e8,0x00551ea3,direct_call,
0x00557313,0x0055732f,direct_call,
0x00557334,0x00551eeb,direct_call,
0x005573c5,0x005572d3,direct_call,
0x005573f1,0x00543c40,direct_call,
0x00557422,0x00557a13,direct_call,
0x0055743b,0x0055737d,direct_call,
0x00557446,0x005516c1,direct_call,
0x00557451,0x005480bc,direct_call,
0x00557474,0x0055733b,direct_call,
0x00557489,0x00551ea3,direct_call,
0x005574a8,0x0055299d,direct_call,
0x005574e9,0x005579c2,direct_call,
0x005574f4,0x005579c2,direct_call,
0x0055753b,0x00557574,direct_call,
0x00557549,0x005579c2,direct_call,
0x00557557,0x0056c37c,indirect_absolute_call,
0x0055757a,0x00551eeb,direct_call,
0x00557585,0x0056c37c,indirect_absolute_call,
0x005575ab,0x005579c2,direct_call,
0x005575ce,0x00551eeb,direct_call,
0x005575d6,0x00552ded,direct_call,
0x005575e3,0x00543c40,direct_call,
0x005575ed,0x00551ea3,direct_call,
0x0055760b,0x00557622,direct_call,
0x00557627,0x00551eeb,direct_call,
0x00557635,0x00543c40,direct_call,
0x0055763f,0x00551ea3,direct_call,
0x00557669,0x00557ba0,direct_call,
0x00557676,0x0055768d,direct_call,
0x00557692,0x00551eeb,direct_call,
0x005576a0,0x00543c40,direct_call,
0x005576aa,0x00551ea3,direct_call,
0x005576bd,0x00557977,direct_call,
0x005576cb,0x005576e2,direct_call,
0x005576e7,0x00551eeb,direct_call,
0x005576f5,0x00543c40,direct_call,
0x005576ff,0x00551ea3,direct_call,
0x00557717,0x00557977,direct_call,
0x00557725,0x0055773c,direct_call,
0x00557741,0x00551eeb,direct_call,
0x005577b1,0x005575dc,direct_call,
0x005577da,0x005576ee,direct_call,
0x005577ef,0x00557802,direct_call,
0x005577f7,0x00557ba0,direct_call,
0x00557818,0x00557ba0,direct_call,
0x00557824,0x00557ba0,direct_call,
0x0055782f,0x00557ba0,direct_call,
0x0055783a,0x00557ba0,direct_call,
0x00557845,0x00557ba0,direct_call,
0x00557850,0x00557ba0,direct_call,
0x0055785b,0x00557ba0,direct_call,
0x00557866,0x00557ba0,direct_call,
0x00557871,0x00557ba0,direct_call,
0x0055787f,0x00557ba0,direct_call,
0x005578a5,0x0055762e,direct_call,
0x005578c8,0x00557699,direct_call,
0x005578d2,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x005578e2,0x00558122,direct_call,
0x005578ec,0x0056c154,indirect_absolute_call,KERNEL32.dll!SetLastError
0x005578ff,0x00557b40,direct_call,
0x00557915,0x00558122,direct_call,
0x0055791b,0x00557ba0,direct_call,
0x00557922,0x0056c154,indirect_absolute_call,KERNEL32.dll!SetLastError
0x00557933,0x00558122,direct_call,
0x00557945,0x00558122,direct_call,
0x0055794b,0x00557ba0,direct_call,
0x00557959,0x00557748,direct_call,
0x00557960,0x00557ba0,direct_call,
0x0055796b,0x0056c154,indirect_absolute_call,KERNEL32.dll!SetLastError
0x00557989,0x00560b07,direct_call,
0x005579a8,0x0056093c,direct_call,
0x005579ba,0x005608bf,direct_call,
0x005579c2,0x00557a13,direct_call,
0x005579d7,0x00543610,direct_call,
0x005579eb,0x00558116,direct_call,
0x005579f9,0x005435ed,direct_call,
0x005579ff,0x005578cf,direct_call,
0x00557a08,0x00547b43,direct_call,
0x00557a1a,0x00543610,direct_call,
0x00557a37,0x00558109,direct_call,
0x00557a4c,0x005578cf,direct_call,
0x00557a55,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x00557a6f,0x00558116,direct_call,
0x00557a84,0x005578cf,direct_call,
0x00557a8c,0x0056c154,indirect_absolute_call,KERNEL32.dll!SetLastError
0x00557a94,0x005435ed,direct_call,
0x00557aa6,0x00543610,direct_call,
0x00557abb,0x00558116,direct_call,
0x00557ac9,0x005578cf,direct_call,
0x00557add,0x005435ed,direct_call,
0x00557ae8,0x005583f5,direct_call,
0x00557af7,0x005580f1,direct_call,
0x00557b09,0x00557a13,direct_call,
0x00557b13,0x00557b1e,direct_call,
0x00557b29,0x005580fd,direct_call,
0x00557b67,0x005571c0,direct_call,
0x00557b71,0x00552860,direct_call,
0x00557b84,0x0056c0e4,indirect_absolute_call,KERNEL32.dll!HeapAlloc
0x00557b90,0x005516c1,direct_call,
0x00557bb6,0x0056c0e0,indirect_absolute_call,KERNEL32.dll!HeapFree
0x00557bc1,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x00557bc8,0x00551606,direct_call,
0x00557bd0,0x005516c1,direct_call,
0x00557bfb,0x0056c37c,indirect_absolute_call,
0x00557c0f,0x00543c40,direct_call,
0x00557c1d,0x00551ea3,direct_call,
0x00557c3a,0x0056c0b8,indirect_absolute_call,KERNEL32.dll!EnumSystemLocalesW
0x00557c53,0x00557c6f,direct_call,
0x00557c74,0x00551eeb,direct_call,
0x00557c9c,0x00557e53,direct_call,
0x00557cc7,0x00557e53,direct_call,
0x00557cf2,0x00557e53,direct_call,
0x00557d1d,0x00557e53,direct_call,
0x00557d48,0x00557e53,direct_call,
0x00557d73,0x00557e53,direct_call,
0x00557d9e,0x00557e53,direct_call,
0x00557dc9,0x00557e53,direct_call,
0x00557df4,0x00557e53,direct_call,
0x00557e1f,0x00557e53,direct_call,
0x00557e4a,0x00557e53,direct_call,
0x00557e85,0x00557f20,direct_call,
0x00557ea4,0x00551ea3,direct_call,
0x00557ebc,0x0056c0cc,indirect_absolute_call,KERNEL32.dll!VirtualProtect
0x00557ee4,0x0056c0cc,indirect_absolute_call,KERNEL32.dll!VirtualProtect
0x00557ef0,0x00551eeb,direct_call,
0x00557f06,0x0056c100,indirect_absolute_call,KERNEL32.dll!FreeLibrary
0x00557f10,0x0056c1d8,indirect_absolute_call,KERNEL32.dll!GetProcAddress
0x00557f1a,0x00547b43,direct_call,
0x00557f2f,0x0056c0fc,indirect_absolute_call,KERNEL32.dll!LoadLibraryExW
0x00557f39,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x00557f4e,0x00557290,direct_call,
0x00557f64,0x00557290,direct_call,
0x00557f77,0x0056c0fc,indirect_absolute_call,KERNEL32.dll!LoadLibraryExW
0x00557fa9,0x00557e53,direct_call,
0x00557fbe,0x0056c37c,indirect_absolute_call,
0x00557ff8,0x00557e53,direct_call,
0x0055800d,0x0056c37c,indirect_absolute_call,
0x00558024,0x00557c7b,direct_call,
0x00558031,0x0056c37c,indirect_absolute_call,
0x00558046,0x00557ca5,direct_call,
0x0055806e,0x0056c37c,indirect_absolute_call,
0x0055808c,0x00558289,direct_call,
0x00558092,0x0056c0c8,indirect_absolute_call,KERNEL32.dll!CompareStringW
0x005580a6,0x00557cd0,direct_call,
0x005580bf,0x0056c37c,indirect_absolute_call,
0x005580e7,0x00557c08,direct_call,
0x00558134,0x00557d26,direct_call,
0x0055814d,0x0056c37c,indirect_absolute_call,
0x0055815c,0x00558289,direct_call,
0x00558162,0x0056c0c0,indirect_absolute_call,KERNEL32.dll!GetLocaleInfoW
0x00558173,0x00557d7c,direct_call,
0x00558186,0x0056c37c,indirect_absolute_call,
0x00558198,0x0056c0a4,indirect_absolute_call,KERNEL32.dll!GetUserDefaultLCID
0x0055819f,0x005581ed,direct_call,
0x005581bb,0x00557da7,direct_call,
0x005581cb,0x0056c37c,indirect_absolute_call,
0x005581dc,0x00558289,direct_call,
0x005581e2,0x0056c0bc,indirect_absolute_call,KERNEL32.dll!IsValidLocale
0x005581f3,0x00557dd2,direct_call,
0x0055820c,0x0056c37c,indirect_absolute_call,
0x0055821f,0x005625c9,direct_call,
0x00558232,0x00557dfd,direct_call,
0x0055825a,0x0056c37c,indirect_absolute_call,
0x00558278,0x00558289,direct_call,
0x0055827e,0x0056c0c4,indirect_absolute_call,KERNEL32.dll!LCMapStringW
0x0055828f,0x00557e28,direct_call,
0x005582a2,0x0056c37c,indirect_absolute_call,
0x005582af,0x00562647,direct_call,
0x005582e0,0x00557e53,direct_call,
0x005582f3,0x0056c37c,indirect_absolute_call,
0x00558327,0x00557e53,direct_call,
0x00558337,0x0056c37c,indirect_absolute_call,
0x00558367,0x00557e53,direct_call,
0x0055837d,0x0056c37c,indirect_absolute_call,
0x0055838a,0x00547b43,direct_call,
0x00558390,0x00557ca5,direct_call,
0x0055839b,0x00557c7b,direct_call,
0x005583a0,0x00557ca5,direct_call,
0x005583a5,0x00557cd0,direct_call,
0x005583aa,0x00557cfb,direct_call,
0x005583af,0x00557d26,direct_call,
0x005583b4,0x00557d51,direct_call,
0x005583b9,0x00557d7c,direct_call,
0x005583be,0x00557da7,direct_call,
0x005583c3,0x00557dfd,direct_call,
0x005583c8,0x00557dd2,direct_call,
0x005583e8,0x0056c0cc,indirect_absolute_call,KERNEL32.dll!VirtualProtect
0x00558418,0x00557e53,direct_call,
0x00558443,0x0056c100,indirect_absolute_call,KERNEL32.dll!FreeLibrary
0x0055846f,0x0055e11b,direct_call,
0x0055847c,0x00557fd2,direct_call,
0x005584a0,0x0055e11b,direct_call,
0x005584ad,0x00557f83,direct_call,
0x005584d8,0x005571c0,direct_call,
0x005584e2,0x00552860,direct_call,
0x005584f5,0x0056c0e4,indirect_absolute_call,KERNEL32.dll!HeapAlloc
0x00558501,0x005516c1,direct_call,
0x00558534,0x00560b88,direct_call,
0x00558565,0x00560b88,direct_call,
0x00558592,0x0055ee1e,direct_call,
0x005585c3,0x0055ee1e,direct_call,
0x00558655,0x00542e90,direct_call,
0x005586bc,0x00542e90,direct_call,
0x00558716,0x0054803f,direct_call,
0x00558750,0x00558a1d,direct_call,
0x00558767,0x005448c0,direct_call,
0x0055881e,0x0054a360,direct_call,
0x00558889,0x00542e90,direct_call,
0x005588d1,0x00558ee9,direct_call,
0x0055891a,0x00544760,direct_call,
0x0055893e,0x00542e90,direct_call,
0x00558992,0x00567390,direct_call,
0x005589bf,0x00543050,direct_call,
0x005589d2,0x00543140,direct_call,
0x005589f1,0x00543050,direct_call,
0x00558a04,0x00543140,direct_call,
0x00558a42,0x0056281d,direct_call,
0x00558a7c,0x00562724,direct_call,
0x00558aa1,0x00558aad,direct_call,
0x00558adb,0x0054803f,direct_call,
0x00558b0d,0x00558eb5,direct_call,
0x00558b3a,0x0054a360,direct_call,
0x00558b70,0x00548610,direct_call,
0x00558bd4,0x00543e20,direct_call,
0x00558bea,0x005480cc,direct_call,
0x00558c1b,0x0056281d,direct_call,
0x00558c4f,0x00562724,direct_call,
0x00558c6c,0x00558c79,direct_call,
0x00558cdd,0x00558eb5,direct_call,
0x00558cf8,0x00558eb5,direct_call,
0x00558d0b,0x0054a360,direct_call,
0x00558d41,0x00558eb5,direct_call,
0x00558d4a,0x00544760,direct_call,
0x00558d84,0x0056281d,direct_call,
0x00558dba,0x00562724,direct_call,
0x00558df5,0x00558c79,direct_call,
0x00558e13,0x00558aad,direct_call,
0x00558e97,0x00548610,direct_call,
0x00558eaf,0x005480cc,direct_call,
0x00558edd,0x00543e20,direct_call,
0x00558f0b,0x00542e90,direct_call,
0x00558f22,0x00559a20,direct_call,
0x00558f33,0x0055862f,direct_call,
0x00558fa2,0x0054803f,direct_call,
0x00559011,0x005585cd,direct_call,
0x0055903f,0x00558e20,direct_call,
0x00559091,0x005586e1,direct_call,
0x005590ba,0x00558d59,direct_call,
0x005590d1,0x00558bf0,direct_call,
